"id"	"LIBELLE"	"agr"	"art"	"sup"	"int"	"emp"	"ouv"	"total"	"pagr"	"part"	"psup"	"pint"	"pemp"	"pouv"	"typo"
"80599"	"Noyelles-En-Chaussée"	0	8	4	20	31	23	86	0	9.30232558139535	4.65116279069767	23.2558139534884	36.046511627907	26.7441860465116	"emp"
"80600"	"Noyelles-Sur-Mer"	20	25	0	25	122	71	263	7.60456273764259	9.50570342205323	0	9.50570342205323	46.3878326996198	26.9961977186312	"emp"
"80601"	"Nurlu"	13	0	17	34	29	55	148	8.78378378378378	0	11.4864864864865	22.972972972973	19.5945945945946	37.1621621621622	"ouv"
"80602"	"Occoches"	4	0	0	16	12	4	36	11.1111111111111	0	0	44.4444444444444	33.3333333333333	11.1111111111111	"int"
"80603"	"Ochancourt"	10	0	5	14	19	48	96	10.4166666666667	0	5.20833333333333	14.5833333333333	19.7916666666667	50	"ouv"
"80604"	"Offignies"	0	0	0	5	5	15	25	0	0	0	20	20	60	"ouv"
"80605"	"Offoy"	4	0	12	20	16	20	72	5.55555555555556	0	16.6666666666667	27.7777777777778	22.2222222222222	27.7777777777778	"int"
"80606"	"Oisemont"	0	25	15	60	95	95	290	0	8.62068965517241	5.17241379310345	20.6896551724138	32.7586206896552	32.7586206896552	"emp"
"80607"	"Oissy"	0	5	0	60	15	15	95	0	5.26315789473684	0	63.1578947368421	15.7894736842105	15.7894736842105	"int"
"80608"	"Omiécourt"	10	0	0	24	14	24	72	13.8888888888889	0	0	33.3333333333333	19.4444444444444	33.3333333333333	"int"
"80609"	"Oneux"	5	5	5	35	50	45	145	3.44827586206897	3.44827586206897	3.44827586206897	24.1379310344828	34.4827586206897	31.0344827586207	"emp"
"80611"	"Oresmaux"	14	28	23	84	117	79	345	4.05797101449275	8.11594202898551	6.66666666666667	24.3478260869565	33.9130434782609	22.8985507246377	"emp"
"80613"	"Oust-Marest"	0	15	30	40	70	50	205	0	7.31707317073171	14.6341463414634	19.5121951219512	34.1463414634146	24.390243902439	"emp"
"80614"	"Outrebois"	20	0	15	35	15	15	100	20	0	15	35	15	15	"int"
"80615"	"Ovillers-La-Boisselle"	15	20	20	40	60	20	175	8.57142857142857	11.4285714285714	11.4285714285714	22.8571428571429	34.2857142857143	11.4285714285714	"emp"
"80616"	"Pargny"	0	5	5	24	10	34	78	0	6.41025641025641	6.41025641025641	30.7692307692308	12.8205128205128	43.5897435897436	"ouv"
"80617"	"Parvillers-Le-Quesnoy"	5	10	21	21	21	16	94	5.31914893617021	10.6382978723404	22.3404255319149	22.3404255319149	22.3404255319149	17.0212765957447	"sup"
"80618"	"Pendé"	12	24	36	28	108	152	360	3.33333333333333	6.66666666666667	10	7.77777777777778	30	42.2222222222222	"ouv"
"80619"	"Pernois"	4	4	20	64	112	96	300	1.33333333333333	1.33333333333333	6.66666666666667	21.3333333333333	37.3333333333333	32	"emp"
"80620"	"Péronne"	5	142	177	349	726	820	2219	0.225326723749437	6.399278954484	7.97656602073006	15.7278053177107	32.7174402884182	36.9535826949076	"ouv"
"80621"	"Pertain"	8	12	0	28	28	36	112	7.14285714285714	10.7142857142857	0	25	25	32.1428571428571	"ouv"
"80622"	"Picquigny"	0	28	44	104	176	176	528	0	5.3030303030303	8.33333333333333	19.6969696969697	33.3333333333333	33.3333333333333	"emp"
"80623"	"Piennes-Onvillers"	5	0	5	40	60	40	150	3.33333333333333	0	3.33333333333333	26.6666666666667	40	26.6666666666667	"emp"
"80624"	"Pierregot"	0	0	25	42	21	17	105	0	0	23.8095238095238	40	20	16.1904761904762	"int"
"80625"	"Pierrepont-Sur-Avre"	0	17	13	64	111	85	290	0	5.86206896551724	4.48275862068965	22.0689655172414	38.2758620689655	29.3103448275862	"emp"
"80626"	"Pissy"	0	5	30	35	35	5	110	0	4.54545454545455	27.2727272727273	31.8181818181818	31.8181818181818	4.54545454545455	"int"
"80627"	"Plachy-Buyon"	0	5	65	170	55	30	325	0	1.53846153846154	20	52.3076923076923	16.9230769230769	9.23076923076923	"int"
"80628"	"Plessier-Rozainvillers"	8	29	29	75	92	88	321	2.49221183800623	9.03426791277258	9.03426791277258	23.3644859813084	28.6604361370716	27.4143302180685	"emp"
"80629"	"Poeuilly"	0	0	15	10	10	5	40	0	0	37.5	25	25	12.5	"sup"
"80630"	"Poix-De-Picardie"	0	45	65	175	215	230	730	0	6.16438356164384	8.9041095890411	23.972602739726	29.4520547945205	31.5068493150685	"ouv"
"80631"	"Ponches-Estruval"	4	0	8	8	0	4	24	16.6666666666667	0	33.3333333333333	33.3333333333333	0	16.6666666666667	"sup"
"80632"	"Pont-De-Metz"	5	50	235	330	180	175	975	0.512820512820513	5.12820512820513	24.1025641025641	33.8461538461538	18.4615384615385	17.9487179487179	"int"
"80633"	"Ponthoile"	12	20	24	36	64	56	212	5.66037735849057	9.43396226415094	11.3207547169811	16.9811320754717	30.188679245283	26.4150943396226	"emp"
"80634"	"Pont-Noyelles"	0	10	25	109	90	64	298	0	3.35570469798658	8.38926174496644	36.5771812080537	30.2013422818792	21.4765100671141	"int"
"80635"	"Pont-Remy"	10	15	10	115	150	180	480	2.08333333333333	3.125	2.08333333333333	23.9583333333333	31.25	37.5	"ouv"
"80637"	"Port-Le-Grand"	0	0	10	10	30	45	95	0	0	10.5263157894737	10.5263157894737	31.5789473684211	47.3684210526316	"ouv"
"80638"	"Potte"	0	5	0	10	10	31	56	0	8.92857142857143	0	17.8571428571429	17.8571428571429	55.3571428571429	"ouv"
"80639"	"Poulainville"	0	15	79	149	75	40	358	0	4.18994413407821	22.0670391061453	41.6201117318436	20.9497206703911	11.1731843575419	"int"
"80640"	"Pozières"	5	10	10	24	24	29	102	4.90196078431373	9.80392156862745	9.80392156862745	23.5294117647059	23.5294117647059	28.4313725490196	"ouv"
"80642"	"Prouville"	0	0	0	43	12	39	94	0	0	0	45.7446808510638	12.7659574468085	41.4893617021277	"int"
"80643"	"Prouzel"	0	5	37	64	51	28	185	0	2.7027027027027	20	34.5945945945946	27.5675675675676	15.1351351351351	"int"
"80644"	"Proyart"	5	5	10	63	73	92	248	2.01612903225806	2.01612903225806	4.03225806451613	25.4032258064516	29.4354838709677	37.0967741935484	"ouv"
"80645"	"Puchevillers"	0	5	25	69	30	69	198	0	2.52525252525253	12.6262626262626	34.8484848484849	15.1515151515152	34.8484848484849	"int"
"80646"	"Punchy"	0	0	5	0	10	20	35	0	0	14.2857142857143	0	28.5714285714286	57.1428571428571	"ouv"
"80647"	"Puzeaux"	0	15	0	20	30	50	115	0	13.0434782608696	0	17.3913043478261	26.0869565217391	43.4782608695652	"ouv"
"80648"	"Pys"	0	0	0	0	5	25	30	0	0	0	0	16.6666666666667	83.3333333333333	"ouv"
"80649"	"Quend"	10	40	20	110	145	115	440	2.27272727272727	9.09090909090909	4.54545454545455	25	32.9545454545455	26.1363636363636	"emp"
"80650"	"Querrieu"	0	15	30	75	85	60	265	0	5.66037735849057	11.3207547169811	28.3018867924528	32.0754716981132	22.6415094339623	"emp"
"80651"	"Quesne"	4	4	0	28	24	39	99	4.04040404040404	4.04040404040404	0	28.2828282828283	24.2424242424242	39.3939393939394	"ouv"
"80652"	"Quesnel"	0	35	20	98	110	80	343	0	10.2040816326531	5.83090379008746	28.5714285714286	32.0699708454811	23.3236151603499	"emp"
"80654"	"Quesnoy-Le-Montant"	0	25	25	40	45	55	190	0	13.1578947368421	13.1578947368421	21.0526315789474	23.6842105263158	28.9473684210526	"ouv"
"80655"	"Quesnoy-Sur-Airaines"	5	0	25	55	35	35	155	3.2258064516129	0	16.1290322580645	35.4838709677419	22.5806451612903	22.5806451612903	"int"
"80656"	"Quevauvillers"	0	65	20	105	175	80	445	0	14.6067415730337	4.49438202247191	23.5955056179775	39.3258426966292	17.9775280898876	"emp"
"80657"	"Quiry-Le-Sec"	4	0	4	32	36	36	112	3.57142857142857	0	3.57142857142857	28.5714285714286	32.1428571428571	32.1428571428571	"emp"
"80658"	"Quivières"	9	0	0	0	15	15	39	23.0769230769231	0	0	0	38.4615384615385	38.4615384615385	"emp"
"80659"	"Raincheval"	0	0	20	35	25	40	120	0	0	16.6666666666667	29.1666666666667	20.8333333333333	33.3333333333333	"ouv"
"80661"	"Rainneville"	5	14	87	160	87	55	408	1.22549019607843	3.43137254901961	21.3235294117647	39.2156862745098	21.3235294117647	13.4803921568627	"int"
"80662"	"Ramburelles"	0	0	19	14	24	34	91	0	0	20.8791208791209	15.3846153846154	26.3736263736264	37.3626373626374	"ouv"
"80663"	"Rambures"	5	5	10	10	47	62	139	3.59712230215827	3.59712230215827	7.19424460431655	7.19424460431655	33.8129496402878	44.6043165467626	"ouv"
"80664"	"Rancourt"	0	4	13	8	17	38	80	0	5	16.25	10	21.25	47.5	"ouv"
"80665"	"Regnière-Écluse"	0	0	8	8	0	8	24	0	0	33.3333333333333	33.3333333333333	0	33.3333333333333	"sup"
"80666"	"Remaisnil"	0	0	0	5	0	0	5	0	0	0	100	0	0	"int"
"80667"	"Remaugies"	0	5	14	19	9	5	52	0	9.61538461538462	26.9230769230769	36.5384615384615	17.3076923076923	9.61538461538462	"int"
"80668"	"Remiencourt"	0	0	12	24	24	20	80	0	0	15	30	30	25	"int"
"80669"	"Rethonvillers"	0	0	10	45	30	55	140	0	0	7.14285714285714	32.1428571428571	21.4285714285714	39.2857142857143	"ouv"
"80670"	"Revelles"	4	4	12	76	64	40	200	2	2	6	38	32	20	"int"
"80671"	"Ribeaucourt"	0	0	0	15	20	45	80	0	0	0	18.75	25	56.25	"ouv"
"80672"	"Ribemont-Sur-Ancre"	0	0	24	49	78	63	214	0	0	11.214953271028	22.8971962616822	36.4485981308411	29.4392523364486	"emp"
"80673"	"Riencourt"	0	0	0	5	27	32	64	0	0	0	7.8125	42.1875	50	"ouv"
"80674"	"Rivery"	0	50	219	329	319	234	1151	0	4.34404865334492	19.0269331016507	28.5838401390096	27.7150304083406	20.3301476976542	"int"
"80675"	"Rogy"	0	0	10	10	31	5	56	0	0	17.8571428571429	17.8571428571429	55.3571428571429	8.92857142857143	"emp"
"80676"	"Roiglise"	0	4	4	12	12	31	63	0	6.34920634920635	6.34920634920635	19.047619047619	19.047619047619	49.2063492063492	"ouv"
"80677"	"Roisel"	0	24	16	104	204	228	576	0	4.16666666666667	2.77777777777778	18.0555555555556	35.4166666666667	39.5833333333333	"ouv"
"80678"	"Rollot"	0	20	25	30	90	90	255	0	7.84313725490196	9.80392156862745	11.7647058823529	35.2941176470588	35.2941176470588	"emp"
"80679"	"Ronssoy"	0	15	15	40	55	25	150	0	10	10	26.6666666666667	36.6666666666667	16.6666666666667	"emp"
"80680"	"Rosières-En-Santerre"	12	47	68	180	208	373	888	1.35135135135135	5.29279279279279	7.65765765765766	20.2702702702703	23.4234234234234	42.0045045045045	"ouv"
"80681"	"Rouvrel"	15	0	0	44	63	29	151	9.93377483443709	0	0	29.1390728476821	41.7218543046358	19.205298013245	"emp"
"80682"	"Rouvroy-En-Santerre"	5	5	5	34	15	5	69	7.2463768115942	7.2463768115942	7.2463768115942	49.2753623188406	21.7391304347826	7.2463768115942	"int"
"80683"	"Rouy-Le-Grand"	0	0	5	20	5	10	40	0	0	12.5	50	12.5	25	"int"
"80684"	"Rouy-Le-Petit"	12	4	0	16	4	12	48	25	8.33333333333333	0	33.3333333333333	8.33333333333333	25	"int"
"80685"	"Roye"	4	60	96	329	607	757	1853	0.215866162978953	3.2379924446843	5.18078791149487	17.7549919050189	32.7576902320561	40.8526713437669	"ouv"
"80686"	"Rubempré"	4	24	36	76	52	64	256	1.5625	9.375	14.0625	29.6875	20.3125	25	"int"
"80687"	"Rubescourt"	0	5	10	5	20	5	45	0	11.1111111111111	22.2222222222222	11.1111111111111	44.4444444444444	11.1111111111111	"emp"
"80688"	"Rue"	20	36	36	176	350	251	869	2.30149597238205	4.14269275028769	4.14269275028769	20.253164556962	40.2761795166858	28.8837744533947	"emp"
"80690"	"Rumigny"	16	12	44	60	52	36	220	7.27272727272727	5.45454545454545	20	27.2727272727273	23.6363636363636	16.3636363636364	"int"
"80691"	"Saigneville"	0	10	0	25	75	40	150	0	6.66666666666667	0	16.6666666666667	50	26.6666666666667	"emp"
"80692"	"Sailly-Flibeaucourt"	20	15	10	95	95	150	385	5.19480519480519	3.8961038961039	2.5974025974026	24.6753246753247	24.6753246753247	38.961038961039	"ouv"
"80693"	"Sailly-Laurette"	0	5	15	15	45	35	115	0	4.34782608695652	13.0434782608696	13.0434782608696	39.1304347826087	30.4347826086957	"emp"
"80694"	"Sailly-Le-Sec"	0	10	25	29	20	34	118	0	8.47457627118644	21.1864406779661	24.5762711864407	16.9491525423729	28.8135593220339	"ouv"
"80695"	"Sailly-Saillisel"	0	0	16	28	32	84	160	0	0	10	17.5	20	52.5	"ouv"
"80696"	"Sains-En-Amiénois"	15	20	148	144	49	30	406	3.69458128078818	4.92610837438424	36.4532019704434	35.4679802955665	12.0689655172414	7.38916256157635	"sup"
"80697"	"Saint-Acheul"	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	"agr"
"80698"	"Saint-Aubin-Montenoy"	0	5	10	30	20	25	90	0	5.55555555555556	11.1111111111111	33.3333333333333	22.2222222222222	27.7777777777778	"int"
"80699"	"Saint-Aubin-Rivière"	0	0	0	5	5	10	20	0	0	0	25	25	50	"ouv"
"80700"	"Saint-Blimont"	15	5	5	66	77	117	285	5.26315789473684	1.75438596491228	1.75438596491228	23.1578947368421	27.0175438596491	41.0526315789474	"ouv"
"80701"	"Saint-Christ-Briost"	0	5	30	35	30	35	135	0	3.7037037037037	22.2222222222222	25.9259259259259	22.2222222222222	25.9259259259259	"int"
"80702"	"Saint-Fuscien"	0	25	120	105	45	25	320	0	7.8125	37.5	32.8125	14.0625	7.8125	"sup"
"80703"	"Saint-Germain-Sur-Bresle"	0	10	0	16	21	57	104	0	9.61538461538462	0	15.3846153846154	20.1923076923077	54.8076923076923	"ouv"
"80704"	"Saint-Gratien"	5	15	15	60	25	35	155	3.2258064516129	9.67741935483871	9.67741935483871	38.7096774193548	16.1290322580645	22.5806451612903	"int"
"80705"	"Saint-Léger-Lès-Authie"	0	0	0	10	10	10	30	0	0	0	33.3333333333333	33.3333333333333	33.3333333333333	"int"
"80706"	"Saint-Léger-Lès-Domart"	10	15	50	100	186	236	597	1.6750418760469	2.51256281407035	8.37520938023451	16.750418760469	31.1557788944724	39.5309882747069	"ouv"
"80707"	"Saint-Léger-Sur-Bresle"	0	0	4	4	12	24	44	0	0	9.09090909090909	9.09090909090909	27.2727272727273	54.5454545454545	"ouv"
"80708"	"Saint-Mard"	0	0	0	17	22	22	61	0	0	0	27.8688524590164	36.0655737704918	36.0655737704918	"emp"
"80709"	"Saint-Maulvis"	5	15	5	15	15	29	84	5.95238095238095	17.8571428571429	5.95238095238095	17.8571428571429	17.8571428571429	34.5238095238095	"ouv"
"80710"	"Saint-Maxent"	0	15	20	45	45	45	170	0	8.82352941176471	11.7647058823529	26.4705882352941	26.4705882352941	26.4705882352941	"int"
"80711"	"Saint-Ouen"	0	31	10	92	250	280	663	0	4.67571644042232	1.50829562594268	13.8763197586727	37.7073906485671	42.2322775263952	"ouv"
"80713"	"Saint-Quentin-En-Tourmont"	16	8	4	20	36	20	104	15.3846153846154	7.69230769230769	3.84615384615385	19.2307692307692	34.6153846153846	19.2307692307692	"emp"
"80714"	"Saint-Quentin-La-Motte-Croix-Au-Bailly"	10	40	40	71	116	176	453	2.2075055187638	8.83002207505519	8.83002207505519	15.673289183223	25.60706401766	38.8520971302428	"ouv"
"80716"	"Saint-Riquier"	12	24	64	76	111	96	383	3.1331592689295	6.26631853785901	16.710182767624	19.8433420365535	28.9817232375979	25.065274151436	"emp"
"80717"	"Saint-Sauflieu"	4	20	60	165	89	65	403	0.992555831265509	4.96277915632754	14.8883374689826	40.9429280397022	22.0843672456576	16.1290322580645	"int"
"80718"	"Saint-Sauveur"	0	36	72	163	147	155	573	0	6.282722513089	12.565445026178	28.4467713787086	25.6544502617801	27.0506108202443	"int"
"80719"	"Sainte-Segrée"	5	0	0	5	0	20	30	16.6666666666667	0	0	16.6666666666667	0	66.6666666666667	"ouv"
"80721"	"Saint-Valery-Sur-Somme"	8	39	126	118	229	134	654	1.22324159021407	5.96330275229358	19.2660550458716	18.0428134556575	35.0152905198777	20.4892966360856	"emp"
"80722"	"Saint-Vaast-En-Chaussée"	0	10	15	76	60	30	191	0	5.23560209424084	7.85340314136126	39.7905759162304	31.413612565445	15.7068062827225	"int"
"80723"	"Saisseval"	0	0	15	45	5	10	75	0	0	20	60	6.66666666666667	13.3333333333333	"int"
"80724"	"Saleux"	15	25	229	270	250	210	999	1.5015015015015	2.5025025025025	22.9229229229229	27.027027027027	25.025025025025	21.021021021021	"int"
"80725"	"Salouël"	0	44	266	325	281	140	1056	0	4.16666666666667	25.1893939393939	30.7765151515151	26.6098484848485	13.2575757575758	"int"
"80726"	"Sancourt"	0	4	4	32	24	24	88	0	4.54545454545455	4.54545454545455	36.3636363636364	27.2727272727273	27.2727272727273	"int"
"80728"	"Saulchoy-Sous-Poix"	0	0	0	10	5	10	25	0	0	0	40	20	40	"int"
"80729"	"Sauvillers-Mongival"	0	10	0	5	25	15	55	0	18.1818181818182	0	9.09090909090909	45.4545454545455	27.2727272727273	"emp"
"80730"	"Saveuse"	0	18	66	88	57	66	295	0	6.10169491525424	22.3728813559322	29.8305084745763	19.3220338983051	22.3728813559322	"int"
"80732"	"Senarpont"	0	15	0	39	49	145	248	0	6.04838709677419	0	15.7258064516129	19.758064516129	58.4677419354839	"ouv"
"80733"	"Senlis-Le-Sec"	5	10	0	45	35	25	120	4.16666666666667	8.33333333333333	0	37.5	29.1666666666667	20.8333333333333	"int"
"80734"	"Sentelie"	4	0	4	8	24	28	68	5.88235294117647	0	5.88235294117647	11.7647058823529	35.2941176470588	41.1764705882353	"ouv"
"80735"	"Seux"	4	4	8	32	24	12	84	4.76190476190476	4.76190476190476	9.52380952380952	38.0952380952381	28.5714285714286	14.2857142857143	"int"
"80736"	"Sorel-En-Vimeu"	0	11	5	32	11	21	80	0	13.75	6.25	40	13.75	26.25	"int"
"80737"	"Sorel"	0	5	0	0	20	20	45	0	11.1111111111111	0	0	44.4444444444444	44.4444444444444	"emp"
"80738"	"Soues"	0	16	0	21	16	26	79	0	20.253164556962	0	26.5822784810127	20.253164556962	32.9113924050633	"ouv"
"80740"	"Sourdon"	4	16	16	28	32	16	112	3.57142857142857	14.2857142857143	14.2857142857143	25	28.5714285714286	14.2857142857143	"emp"
"80741"	"Soyécourt"	12	0	4	20	4	20	60	20	0	6.66666666666667	33.3333333333333	6.66666666666667	33.3333333333333	"int"
"80742"	"Surcamps"	0	0	5	5	0	11	21	0	0	23.8095238095238	23.8095238095238	0	52.3809523809524	"ouv"
"80743"	"Suzanne"	0	4	8	4	20	28	64	0	6.25	12.5	6.25	31.25	43.75	"ouv"
"80744"	"Tailly"	0	0	4	8	0	8	20	0	0	20	40	0	40	"int"
"80746"	"Talmas"	15	35	40	114	104	75	383	3.91644908616188	9.13838120104439	10.443864229765	29.7650130548303	27.154046997389	19.5822454308094	"int"
"80747"	"Templeux-La-Fosse"	10	0	0	0	5	20	35	28.5714285714286	0	0	0	14.2857142857143	57.1428571428571	"ouv"
"80748"	"Templeux-Le-Guérard"	0	0	5	16	5	53	79	0	0	6.32911392405063	20.253164556962	6.32911392405063	67.0886075949367	"ouv"
"80749"	"Terramesnil"	0	10	15	15	34	24	98	0	10.2040816326531	15.3061224489796	15.3061224489796	34.6938775510204	24.4897959183673	"emp"
"80750"	"Tertry"	0	0	8	12	12	28	60	0	0	13.3333333333333	20	20	46.6666666666667	"ouv"
"80751"	"Thennes"	4	16	16	53	37	41	167	2.39520958083832	9.58083832335329	9.58083832335329	31.7365269461078	22.1556886227545	24.5508982035928	"int"
"80752"	"Thézy-Glimont"	0	13	43	64	69	17	206	0	6.31067961165049	20.873786407767	31.0679611650485	33.495145631068	8.25242718446602	"emp"
"80753"	"Thiepval"	0	0	10	20	15	10	55	0	0	18.1818181818182	36.3636363636364	27.2727272727273	18.1818181818182	"int"
"80754"	"Thieulloy-L'abbaye"	9	14	9	37	33	28	130	6.92307692307692	10.7692307692308	6.92307692307692	28.4615384615385	25.3846153846154	21.5384615384615	"int"
"80755"	"Thieulloy-La-Ville"	0	0	9	9	19	5	42	0	0	21.4285714285714	21.4285714285714	45.2380952380952	11.9047619047619	"emp"
"80756"	"Thièvres"	4	0	0	0	8	13	25	16	0	0	0	32	52	"ouv"
"80757"	"Thoix"	4	8	12	12	12	12	60	6.66666666666667	13.3333333333333	20	20	20	20	"sup"
"80758"	"Thory"	20	0	16	20	12	12	80	25	0	20	25	15	15	"agr"
"80759"	"Tilloloy"	4	4	12	28	32	36	116	3.44827586206897	3.44827586206897	10.3448275862069	24.1379310344828	27.5862068965517	31.0344827586207	"ouv"
"80760"	"Tilloy-Floriville"	0	5	5	25	50	50	135	0	3.7037037037037	3.7037037037037	18.5185185185185	37.037037037037	37.037037037037	"emp"
"80761"	"Tilloy-Lès-Conty"	4	0	16	40	24	24	108	3.7037037037037	0	14.8148148148148	37.037037037037	22.2222222222222	22.2222222222222	"int"
"80762"	"Tincourt-Boucly"	0	5	10	21	57	67	160	0	3.125	6.25	13.125	35.625	41.875	"ouv"
"80763"	"Titre"	4	4	4	36	48	56	152	2.63157894736842	2.63157894736842	2.63157894736842	23.6842105263158	31.5789473684211	36.8421052631579	"ouv"
"80764"	"Toeufles"	4	0	20	16	45	69	154	2.5974025974026	0	12.987012987013	10.3896103896104	29.2207792207792	44.8051948051948	"ouv"
"80765"	"Tours-En-Vimeu"	20	20	16	76	64	128	324	6.17283950617284	6.17283950617284	4.93827160493827	23.4567901234568	19.7530864197531	39.5061728395062	"ouv"
"80766"	"Toutencourt"	15	5	25	25	60	25	155	9.67741935483871	3.2258064516129	16.1290322580645	16.1290322580645	38.7096774193548	16.1290322580645	"emp"
"80767"	"Translay"	5	5	5	0	23	24	62	8.06451612903226	8.06451612903226	8.06451612903226	0	37.0967741935484	38.7096774193548	"ouv"
"80769"	"Treux"	0	0	5	15	20	39	79	0	0	6.32911392405063	18.9873417721519	25.3164556962025	49.3670886075949	"ouv"
"80770"	"Tully"	0	16	16	19	55	101	207	0	7.72946859903382	7.72946859903382	9.17874396135266	26.5700483091787	48.792270531401	"ouv"
"80771"	"Ugny-L'équipée"	0	0	0	5	0	15	20	0	0	0	25	0	75	"ouv"
"80773"	"Vadencourt"	0	8	4	12	4	4	32	0	25	12.5	37.5	12.5	12.5	"int"
"80774"	"Vaire-Sous-Corbie"	0	8	12	28	48	28	124	0	6.45161290322581	9.67741935483871	22.5806451612903	38.7096774193548	22.5806451612903	"emp"
"80775"	"Valines"	4	0	8	55	51	91	209	1.91387559808612	0	3.82775119617225	26.3157894736842	24.4019138755981	43.5406698564593	"ouv"
"80776"	"Varennes"	0	10	10	10	10	30	70	0	14.2857142857143	14.2857142857143	14.2857142857143	14.2857142857143	42.8571428571429	"ouv"
"80777"	"Vauchelles-Lès-Authie"	0	0	10	5	5	25	45	0	0	22.2222222222222	11.1111111111111	11.1111111111111	55.5555555555556	"ouv"
"80778"	"Vauchelles-Lès-Domart"	0	0	5	10	24	5	44	0	0	11.3636363636364	22.7272727272727	54.5454545454545	11.3636363636364	"emp"
"80779"	"Vauchelles-Les-Quesnoy"	0	20	15	88	103	44	270	0	7.40740740740741	5.55555555555556	32.5925925925926	38.1481481481481	16.2962962962963	"emp"
"80780"	"Vaudricourt"	5	10	5	20	25	30	95	5.26315789473684	10.5263157894737	5.26315789473684	21.0526315789474	26.3157894736842	31.5789473684211	"ouv"
"80781"	"Vauvillers"	0	5	15	35	30	30	115	0	4.34782608695652	13.0434782608696	30.4347826086957	26.0869565217391	26.0869565217391	"int"
"80782"	"Vaux-En-Amiénois"	10	0	25	56	25	35	151	6.62251655629139	0	16.5562913907285	37.0860927152318	16.5562913907285	23.1788079470199	"int"
"80783"	"Vaux-Marquenneville"	5	0	0	5	10	10	30	16.6666666666667	0	0	16.6666666666667	33.3333333333333	33.3333333333333	"emp"
"80784"	"Vaux-Sur-Somme"	0	0	20	20	25	15	80	0	0	25	25	31.25	18.75	"emp"
"80785"	"Vecquemont"	0	15	35	75	50	45	220	0	6.81818181818182	15.9090909090909	34.0909090909091	22.7272727272727	20.4545454545455	"int"
"80786"	"Velennes"	5	0	0	15	30	10	60	8.33333333333333	0	0	25	50	16.6666666666667	"emp"
"80787"	"Vercourt"	0	4	0	4	8	16	32	0	12.5	0	12.5	25	50	"ouv"
"80788"	"Vergies"	5	5	10	35	5	5	65	7.69230769230769	7.69230769230769	15.3846153846154	53.8461538461538	7.69230769230769	7.69230769230769	"int"
