CODGEO;Libellé commune ou ARM;Région;Département;Population en 2012;Population en 2007;Superficie;Naissances entre 2007 et 2012;Décès entre 2007 et 2012;Ménages en 2012;Nombre de naissances domiciliées en 2013;Nombre de décès domiciliés en 2013;Logements en 2012;Résidences principales en 2012;Rés secondaires et logts occasionnels en 2012;Logements vacants en 2012;Rés princ occupées Propriétaires en 2012;Nombre de ménages fiscaux en 2012;Part des ménages fiscaux imposés  en 2012;Médiane du revenu disponible par UC en 2012;Taux de pauvreté en 2012;Emplois au LT en 2012;Emplois salariés au LT en 2012;Emplois au LT en 2007;Pop 15-64 ans en 2012;Chômeurs 15-64 ans en 2012;Actifs 15-64 ans en 2012;Total des ets actifs au 31 décembre 2012;Ets actifs agriculture au 31/12/2012;Ets actifs industrie au 31/12/2012;Ets actifs construction au 31/12/2012;Ets actifs commerce services au 31/12/2012;Ets actifs commerce réparation auto au 31/12/2012;Ets actifs adm publique au 31/12/2012;Ets actifs de 1 à 9 salariés au 31 décembre 2012;Ets actifs 10 salariés ou plus au 31 décembre 2012;coordonnees;Métropole
59252;Frelinghien;31;59;2438.0;2542.0;11.27;127.0;71.0;1011.58726186;26.0;16.0;1052.99567026;1011.58726186;4.05964788318;37.3487605252;706.498817967;948.0;68.9217758985;21370.5555556;8.24786;470.423460047;334.025040207;590.194640361;1577.44333194;104.403699068;1180.84953414;202.0;51.0;11.0;25.0;99.0;26.0;16.0;51.0;6.0;50.703109663, 2.95178380263;Métropole européenne de Lille
59316;Houplin-Ancoisne;31;59;3464.0;3501.0;6.48;190.0;111.0;1337.77477438;29.0;24.0;1381.55869768;1337.77477438;3.36799410029;40.4159292035;1008.55287823;1327.0;73.0769230769;21839.2;6.44068;463.664647232;374.396872944;393.74664428;2395.06442878;187.984708073;1728.6636118;158.0;13.0;6.0;19.0;92.0;10.0;28.0;31.0;6.0;50.5699205029, 2.99498019167;Métropole européenne de Lille
59327;Lallaing;31;59;6405.0;6533.0;5.99;465.0;404.0;2604.19896946;95.0;77.0;2839.29420755;2604.19896946;3.88587170405;231.209366391;1056.7913942;2519.0;46.1446740859;15802.7777778;22.73467;1213.88386746;1064.34381254;1042.23630072;3935.37443643;619.998085336;2678.13643022;213.0;12.0;20.0;23.0;115.0;43.0;43.0;59.0;24.0;50.3864016974, 3.16880269409;
59337;Lederzeele;31;59;585.0;598.0;8.64;39.0;28.0;220.334477101;7.0;2.0;241.669138455;220.334477101;10.1593625498;11.1752988048;190.693067625;230.0;;18508.5;;96.948045047;52.5322026673;121.484336129;371.543758601;19.7609396503;258.881007144;73.0;15.0;1.0;5.0;35.0;8.0;17.0;18.0;1.0;50.8134333231, 2.29316091241;
59389;Masnières;31;59;2650.0;2589.0;10.97;203.0;150.0;1039.96321664;35.0;32.0;1144.98555644;1039.96321664;7.70806163671;97.3142781634;775.245306951;1025.0;59.8048780488;17405.7142857;16.84271;1145.03771125;1059.70038328;993.875601862;1601.29365506;164.204718417;1144.45712836;122.0;9.0;8.0;16.0;61.0;15.0;28.0;25.0;13.0;50.104659247, 3.20208772877;
59424;Neuf-Mesnil;31;59;1293.0;1277.0;1.21;92.0;48.0;514.048743336;21.0;6.0;555.193286109;514.048743336;3.74041297935;37.4041297935;310.201827875;516.0;;16153.3333333;;195.803672592;158.895645149;141.470504574;822.281035796;128.01980198;562.302361005;58.0;2.0;6.0;13.0;30.0;10.0;7.0;18.0;3.0;50.2653663974, 3.90941211198;
59428;Neuville-Saint-Rémy;31;59;3810.0;3729.0;2.37;222.0;289.0;1584.80533816;43.0;66.0;1691.45268411;1584.80533816;7.89980340316;98.7475425395;1046.90786324;1569.0;55.6477345246;16710.0;17.96803;921.312999582;850.022171112;786.414632692;2296.67671752;357.602210183;1657.52110792;179.0;4.0;12.0;27.0;115.0;34.0;21.0;44.0;19.0;50.1876980939, 3.21918185069;
59439;Noyelles-sur-Sambre;31;59;304.0;329.0;6.49;10.0;10.0;119.428571429;2.0;3.0;158.428571429;119.428571429;30.0;9.0;108.571428571;121.0;;20691.3333333;;47.6170309754;28.8637842222;49.785516138;206.285714286;12.8311688312;132.25974026;35.0;20.0;1.0;2.0;9.0;1.0;3.0;6.0;1.0;50.1616211802, 3.79528710452;
59440;Noyelles-sur-Selle;31;59;754.0;774.0;5.05;48.0;30.0;305.755905512;6.0;9.0;325.816695785;305.755905512;0.0;20.0607902736;234.511811024;305.0;;18694.5;;95.673007018;79.8549536803;208.255967412;482.87664042;43.5380577428;353.251968504;35.0;7.0;3.0;5.0;18.0;5.0;2.0;8.0;4.0;50.2786620955, 3.38194992576;
59471;Préseau;31;59;1821.0;1870.0;6.34;106.0;75.0;755.0;29.0;21.0;821.0;755.0;5.0;61.0;614.0;789.0;;21310.0;;151.885511998;102.064234712;161.347365418;1201.0;76.0;857.0;95.0;6.0;1.0;11.0;57.0;21.0;20.0;18.0;1.0;50.311072595, 3.57351530616;
59480;Quérénaing;31;59;940.0;925.0;4.32;51.0;38.0;371.0;9.0;8.0;400.0;371.0;2.0;27.0;311.0;374.0;;22715.7142857;;55.8814707964;32.9482281191;66.3296335465;613.0;41.0;435.0;50.0;9.0;2.0;2.0;27.0;7.0;10.0;7.0;0.0;50.2848542839, 3.50823290442;
59491;Raismes;31;59;12906.0;13145.0;33.31;954.0;687.0;5239.08948926;214.0;132.0;5659.6912055;5239.08948926;5.49382988786;415.107886354;2456.70108188;5212.0;47.5047984645;15235.5555556;27.41489;2799.39279359;2548.52781171;2901.10071499;8135.35458596;1338.55817233;5367.35076396;549.0;10.0;46.0;63.0;337.0;119.0;93.0;144.0;51.0;50.410089317, 3.48909318774;
59519;Rumegies;31;59;1604.0;1625.0;7.71;80.0;60.0;595.916455696;22.0;17.0;648.510205696;595.916455696;7.21875;45.375;495.412658228;625.0;;21087.6190476;;173.844834781;106.936862156;215.515839754;1096.40506329;64.9721518987;784.741772152;121.0;26.0;7.0;16.0;58.0;13.0;14.0;20.0;3.0;50.4924282163, 3.35255840321;
59632;Wallers;31;59;5552.0;5533.0;20.89;369.0;277.0;2238.13166224;80.0;61.0;2365.77753917;2238.13166224;3.23154118825;124.414335748;1256.6888283;2190.0;53.934126258;16963.0;20.91101;848.089370562;707.531753067;793.392279499;3437.50139036;417.891728676;2369.6905152;262.0;24.0;15.0;27.0;145.0;40.0;51.0;53.0;18.0;50.3808461182, 3.39313610701;
59633;Wallers-en-Fagne;31;59;299.0;263.0;7.79;16.0;11.0;123.4778157;6.0;0.0;145.395128361;123.4778157;14.6115417743;7.30577088717;85.7201365188;112.0;;17992.0;;123.140674038;98.6131163276;127.193633198;190.829351536;20.409556314;146.948805461;23.0;10.0;4.0;1.0;6.0;2.0;2.0;5.0;1.0;50.0613544764, 4.16718008292;
59643;Warneton;31;59;224.0;189.0;4.17;13.0;9.0;80.0;2.0;1.0;84.0;80.0;0.0;4.0;69.0;75.0;;19499.047619;;236.37401382;217.772987295;197.219395431;142.0;7.0;106.0;34.0;12.0;3.0;4.0;14.0;7.0;1.0;8.0;2.0;50.7453105306, 2.96704012681;Métropole européenne de Lille
59667;Zermezeele;31;59;198.0;193.0;4.83;21.0;2.0;76.0;4.0;0.0;90.0;76.0;11.0;3.0;65.0;77.0;;19655.2380952;;19.9755142576;4.98746727507;34.8614566504;136.0;9.0;100.0;26.0;14.0;0.0;2.0;7.0;0.0;3.0;4.0;0.0;50.8321932353, 2.4589529897;
59012;Anor;31;59;3347.0;3231.0;22.24;260.0;148.0;1314.0;42.0;33.0;1502.0;1314.0;55.0;133.0;870.0;1253.0;49.6805111821;15811.1111111;29.72973;385.336816842;312.237590958;442.800683412;2082.0;309.0;1350.0;148.0;31.0;12.0;19.0;68.0;31.0;18.0;23.0;5.0;49.9949415311, 4.11785622281;
59050;Bas-Lieu;31;59;336.0;322.0;7.62;17.0;13.0;139.435158501;3.0;3.0;150.843609206;139.435158501;0.877573131094;10.5308775731;103.608069164;145.0;;19191.3333333;;100.436851068;81.7023706243;81.960450763;222.708933718;27.1123919308;160.737752161;33.0;9.0;1.0;4.0;17.0;4.0;2.0;11.0;3.0;50.1443528184, 3.95104519087;
59085;Blécourt;31;59;342.0;360.0;3.58;21.0;14.0;138.766773163;3.0;2.0;145.119291149;138.766773163;1.15500327011;5.1975147155;126.747603834;126.0;;21166.1111111;;19.2510467971;10.5898837575;31.9879300807;225.086261981;18.5750798722;169.361022364;17.0;6.0;1.0;1.0;6.0;3.0;3.0;3.0;0.0;50.2175061105, 3.21286001901;
59150;Cobrieux;31;59;528.0;529.0;2.84;34.0;9.0;196.745247148;4.0;4.0;211.011913815;196.745247148;6.11428571429;8.15238095238;163.619771863;200.0;;26760.3333333;;45.3901828123;27.3472105397;52.8648254841;365.384030418;19.072243346;253.961977186;38.0;7.0;0.0;3.0;24.0;4.0;4.0;5.0;0.0;50.5391896198, 3.24034953595;
59159;Craywick;31;59;693.0;584.0;7.73;37.0;10.0;208.395298162;9.0;3.0;215.051154018;208.395298162;1.90167310167;4.75418275418;126.158588574;218.0;;19665.0;;320.749706186;295.600262192;212.450684817;454.700443806;24.6305145643;334.887191649;46.0;7.0;3.0;0.0;31.0;10.0;5.0;14.0;9.0;50.9726285741, 2.22142508421;
59199;Erchin;31;59;757.0;735.0;5.28;35.0;22.0;295.388811189;7.0;3.0;310.980506691;295.388811189;1.7324106113;13.8592848904;266.802797203;280.0;;22277.8333333;;71.9892667828;40.8313191282;67.7219667053;474.316083916;37.0559440559;368.441958042;48.0;14.0;1.0;10.0;19.0;4.0;4.0;9.0;1.0;50.3168262116, 3.17348026694;
59214;Estrées;31;59;1012.0;1030.0;5.82;41.0;46.0;396.557466063;10.0;7.0;418.202680585;396.557466063;1.96774677468;19.6774677468;349.849773756;419.0;;22529.1666667;;74.9925448195;51.134905506;95.1136495831;655.739366516;45.7918552036;489.057013575;55.0;11.0;1.0;8.0;30.0;12.0;5.0;9.0;3.0;50.2977355864, 3.07513052042;
59273;Gravelines;31;59;11573.0;11705.0;22.66;758.0;501.0;4673.06495797;155.0;111.0;5163.17723644;4673.06495797;159.817344634;330.294933832;2099.86287372;4703.0;63.9710576718;18418.6666667;15.07503;8219.80312316;7884.75540446;7929.24945286;7644.23562372;911.997698446;5447.6084085;615.0;19.0;60.0;33.0;381.0;85.0;122.0;194.0;84.0;50.9975626638, 2.14413046485;
59318;Houtkerque;31;59;1004.0;843.0;13.13;84.0;37.0;382.712871287;22.0;7.0;429.012228496;382.712871287;15.4331190695;30.866238139;313.128712871;384.0;;19902.0;;111.255085063;60.5711322215;104.204364067;620.293069307;41.7504950495;490.071287129;75.0;35.0;2.0;6.0;29.0;7.0;3.0;15.0;1.0;50.8825678923, 2.58249154938;
59344;Leval;31;59;2433.0;2246.0;5.89;188.0;93.0;959.0;37.0;12.0;1026.0;959.0;3.0;64.0;615.0;930.0;54.7900968784;16716.8;20.39333;204.484440316;167.4571155;197.730395724;1575.0;191.0;1078.0;59.0;4.0;2.0;10.0;32.0;8.0;11.0;12.0;5.0;50.180651266, 3.83355819928;
59377;Marcoing;31;59;1848.0;1864.0;15.11;101.0;57.0;729.447495961;23.0;17.0;820.943265843;729.447495961;14.813600838;76.6821690436;561.266558966;712.0;;18937.7777778;;487.693148161;401.208685007;516.857359532;1199.15993538;112.452342488;886.68174475;145.0;18.0;6.0;15.0;78.0;24.0;28.0;40.0;8.0;50.1144749853, 3.17343200113;
59397;Merckeghem;31;59;572.0;576.0;10.73;28.0;23.0;223.307096504;7.0;7.0;274.880130212;223.307096504;28.454087563;23.1189461449;199.801086346;231.0;;20989.6;;60.2230885028;40.5988347998;68.6493080862;375.137164924;18.6089247087;274.257204661;46.0;14.0;2.0;3.0;23.0;6.0;4.0;10.0;1.0;50.8699396008, 2.27783454706;
59401;Méteren;31;59;2152.0;2159.0;18.44;163.0;95.0;810.0;21.0;18.0;880.900584795;810.0;31.3988304094;39.501754386;615.332568103;811.0;69.3827160494;20958.0;5.33019;505.084291731;364.884343389;540.831029878;1421.12153852;75.4408449068;1038.03059616;216.0;57.0;14.0;24.0;92.0;23.0;29.0;54.0;11.0;50.7479005121, 2.67634884839;
59409;Monchecourt;31;59;2536.0;2674.0;6.77;177.0;106.0;955.931392102;30.0;11.0;1011.828828;955.931392102;7.38268021287;48.5147556846;678.761866773;945.0;56.3559322034;17417.3333333;17.51259;157.273435608;131.935992027;167.410071905;1669.08655764;201.301954527;1155.21021141;77.0;12.0;5.0;7.0;39.0;15.0;14.0;12.0;2.0;50.3061963745, 3.21073984637;
59446;Oisy;31;59;586.0;515.0;2.57;35.0;6.0;221.72972973;6.0;4.0;232.256861513;221.72972973;0.0;10.5271317829;204.902027027;222.0;;23649.3333333;;42.6635014305;33.6442859469;44.8333757466;369.219594595;17.8175675676;283.101351351;20.0;1.0;0.0;1.0;15.0;2.0;3.0;6.0;0.0;50.3522308671, 3.43281738814;
59483;Quiévelon;31;59;147.0;153.0;4.35;10.0;3.0;59.4485294118;0.0;3.0;63.4929738562;59.4485294118;0.0;4.04444444444;56.2058823529;53.0;;20824.5;;12.6918219267;4.11027527396;22.3856501479;100.522058824;14.0514705882;78.9044117647;15.0;5.0;3.0;1.0;5.0;0.0;1.0;1.0;0.0;50.2350198423, 4.06805030291;
59486;Râches;31;59;2715.0;2731.0;4.87;187.0;127.0;1091.0;52.0;20.0;1141.74692443;1091.0;3.04481546573;47.7021089631;808.949448263;1075.0;61.1731843575;18806.0;12.63894;464.982859741;390.972600631;471.407348803;1795.54272587;131.166164985;1238.9995941;154.0;12.0;9.0;13.0;93.0;24.0;27.0;34.0;11.0;50.4201328892, 3.13698851837;
59525;Sains-du-Nord;31;59;2981.0;3058.0;16.03;179.0;172.0;1306.41110585;40.0;42.0;1415.07730004;1306.41110585;9.58819360487;99.0780005836;715.739483826;1255.0;48.0861244019;15740.952381;27.35849;513.021390462;427.130614072;607.429861111;1867.37845932;262.60197566;1261.39200554;148.0;23.0;5.0;15.0;68.0;23.0;37.0;38.0;11.0;50.0854794146, 4.03223070419;
59533;Saint-Hilaire-lez-Cambrai;31;59;1652.0;1636.0;6.41;98.0;86.0;678.078784117;18.0;24.0;727.830041547;678.078784117;6.21890717878;43.5323502515;504.54678759;675.0;;17124.0;;262.034461014;216.153426068;260.223409768;1027.14892742;118.362864683;738.263291583;68.0;6.0;4.0;6.0;37.0;14.0;15.0;10.0;6.0;50.1812812123, 3.4168912736;
59601;Trélon;31;59;2974.0;2984.0;39.15;184.0;196.0;1177.83555556;32.0;32.0;1296.71149946;1177.83555556;14.9933622943;103.882581611;673.485555556;1119.0;48.8809310654;16096.0625;24.80887;1034.08114952;946.713271915;1007.34835053;1783.36068376;255.741111111;1218.59111111;163.0;15.0;17.0;16.0;90.0;25.0;25.0;43.0;13.0;50.0755155252, 4.12172301875;
59625;Villers-Plouich;31;59;418.0;397.0;10.97;26.0;17.0;160.233333333;2.0;5.0;175.819678715;160.233333333;3.89658634538;11.6897590361;133.361904762;158.0;;18877.5;;100.573470965;75.6829947745;95.9036691822;265.728571429;17.9142857143;202.033333333;46.0;23.0;1.0;5.0;15.0;2.0;2.0;12.0;3.0;50.0789345355, 3.13659590623;
59669;Zuytpeene;31;59;532.0;560.0;11.8;29.0;19.0;187.0;5.0;3.0;213.0;187.0;3.0;23.0;167.0;193.0;;18818.8888889;;72.6816445484;45.6757697562;81.575355062;360.0;17.0;272.0;50.0;26.0;1.0;5.0;16.0;2.0;2.0;9.0;0.0;50.7918240712, 2.42330162819;
59006;Amfroipret;31;59;235.0;201.0;1.54;14.0;8.0;77.0;2.0;0.0;86.0;77.0;5.0;4.0;67.0;77.0;;23407.0;;40.7734790311;28.6779497248;22.8866776638;152.0;15.0;120.0;21.0;8.0;1.0;2.0;7.0;3.0;3.0;7.0;0.0;50.2776390302, 3.73565394566;
59028;Auby;31;59;7417.0;7708.0;7.12;525.0;399.0;2914.23146124;104.0;91.0;3038.45600608;2914.23146124;0.828163632277;123.396381209;1446.98279786;2804.0;47.2688325598;15376.6666667;26.50578;1896.91189545;1764.62476364;1989.31897856;4571.81920189;784.28899548;3014.48080447;248.0;4.0;15.0;21.0;155.0;55.0;53.0;61.0;21.0;50.4142959158, 3.06115822735;
59071;Bersée;31;59;2238.0;2222.0;10.93;94.0;75.0;860.456650023;20.0;17.0;915.148898085;860.456650023;5.63008435933;49.0621637027;728.391284612;849.0;72.9952830189;23272.4;5.47557;425.034268455;319.98302408;393.689476249;1463.89378121;93.4616432138;1106.30140717;205.0;25.0;10.0;21.0;128.0;28.0;21.0;33.0;12.0;50.4804538835, 3.15078397856;
59078;Beugnies;31;59;643.0;494.0;8.92;37.0;16.0;253.437177281;14.0;5.0;298.074274055;253.437177281;17.4193548387;27.2177419355;180.394148021;232.0;;18262.1428571;;93.1309420332;61.5426759564;51.8987465218;433.831325301;42.0550774527;315.413080895;45.0;5.0;3.0;5.0;26.0;10.0;6.0;8.0;2.0;50.1628708508, 3.99516722908;
59086;Boeschepe;31;59;2188.0;2201.0;13.59;138.0;121.0;807.0;19.0;25.0;896.0;807.0;37.0;52.0;657.0;806.0;63.1382316314;20067.5;10.54862;310.827837957;226.768052674;328.518269499;1407.0;108.0;1048.0;332.0;52.0;10.0;42.0;216.0;86.0;12.0;65.0;10.0;50.7989980219, 2.69937041713;
59116;Bry;31;59;401.0;367.0;2.88;20.0;4.0;146.0;4.0;4.0;161.0;146.0;5.0;10.0;130.0;146.0;;25071.5384615;;38.5221720681;28.5129639649;39.6280205366;255.0;15.0;186.0;31.0;7.0;0.0;2.0;17.0;2.0;5.0;7.0;0.0;50.3162997425, 3.68368839887;
59131;Cappelle-la-Grande;31;59;8022.0;8134.0;5.46;509.0;272.0;3192.06308827;99.0;47.0;3282.26040145;3192.06308827;5.41183879093;84.7854743913;1927.24497583;3098.0;57.7469335055;17109.4444444;15.78319;990.23461193;867.403142001;858.623309804;5171.22063936;660.391757822;3662.1724752;241.0;6.0;14.0;16.0;146.0;52.0;59.0;62.0;19.0;50.9960740777, 2.37003367458;
59178;Douai;31;59;41732.0;42621.0;16.88;3232.0;2229.0;18042.1937027;628.0;409.0;20474.8038327;18042.1937027;142.627296363;2289.98283358;6461.02339474;17773.0;52.0108144643;16150.6666667;26.14918;28592.444302;26720.1861328;30519.8927863;27714.4173732;4504.47737046;18302.8074378;3615.0;23.0;169.0;173.0;2650.0;653.0;600.0;1046.0;351.0;50.3823195335, 3.09145683114;
59184;Ebblinghem;31;59;656.0;580.0;9.2;48.0;16.0;240.43438914;13.0;7.0;255.003016591;240.43438914;1.53353973168;13.0350877193;188.983408748;236.0;;19328.5714286;;80.7784805116;63.924828363;54.4236322272;443.269984917;37.5987933635;343.336349925;45.0;15.0;1.0;3.0;17.0;1.0;9.0;13.0;0.0;50.734564266, 2.41884672597;
59206;Escaudoeuvres;31;59;3360.0;3399.0;6.64;186.0;196.0;1368.21371759;41.0;43.0;1468.21371759;1368.21371759;10.1694915254;89.8305084746;967.933064766;1354.0;56.2453806356;17340.6666667;19.41718;1093.47292856;1007.02804884;1012.70011932;2046.6999938;305.503873567;1422.03384361;156.0;10.0;9.0;12.0;100.0;44.0;25.0;60.0;15.0;50.1924313857, 3.27406978358;
59209;Esnes;31;59;663.0;637.0;14.44;52.0;30.0;261.450892857;10.0;6.0;286.730892857;261.450892857;2.70857142857;22.5714285714;202.254464286;262.0;;18883.9130435;;75.9786914144;57.1755767745;96.1918014502;420.294642857;49.3303571429;310.78125;49.0;21.0;0.0;4.0;18.0;3.0;6.0;10.0;0.0;50.0953832001, 3.30848102705;
59216;Eswars;31;59;341.0;358.0;2.78;18.0;20.0;135.0;5.0;6.0;150.0;135.0;3.0;12.0;113.0;141.0;;21438.8;;20.0220481012;11.0220481012;19.9628395625;236.0;17.0;165.0;25.0;5.0;0.0;4.0;10.0;5.0;6.0;6.0;0.0;50.2182439323, 3.26546336103;
59254;Fressain;31;59;876.0;880.0;6.39;56.0;39.0;358.0;7.0;7.0;378.0;358.0;0.0;20.0;321.0;363.0;;21033.0;;65.8288326123;44.7821788663;70.8311930801;584.0;26.0;440.0;45.0;11.0;1.0;6.0;15.0;4.0;12.0;11.0;0.0;50.2829594632, 3.19200167251;
59300;Hem-Lenglet;31;59;580.0;526.0;4.94;34.0;18.0;234.618055556;2.0;4.0;271.992484779;234.618055556;14.7232599972;22.6511692265;197.361111111;203.0;;19366.0;;48.5078165243;37.4699002056;40.9371561901;359.479166667;47.3263888889;270.868055556;28.0;9.0;1.0;1.0;15.0;4.0;2.0;7.0;0.0;50.2528760846, 3.22719072906;
59367;Lys-lez-Lannoy;31;59;13317.0;12783.0;3.26;957.0;395.0;5379.09982772;196.0;87.0;5596.98968937;5379.09982772;7.89659828192;209.993263373;3452.91796409;5450.0;63.6480529023;18870.6666667;12.59669;3288.99906225;2954.88665339;3561.70858199;8784.9014064;815.803101578;6409.08833952;739.0;1.0;45.0;96.0;484.0;158.0;113.0;159.0;57.0;50.6721775091, 3.2172382556;Métropole européenne de Lille
59378;Marcq-en-Baroeul;31;59;39600.0;39101.0;14.04;2406.0;1618.0;17311.1915547;498.0;354.0;18349.9296851;17311.1915547;127.407589661;911.330540685;10310.4614133;16574.0;73.8641855969;24613.3333333;9.48927;20915.4375494;19067.9600001;19708.0717306;25157.8719797;2167.3304821;18632.5384787;4247.0;26.0;131.0;212.0;3219.0;578.0;659.0;891.0;312.0;50.6753348557, 3.10093583816;Métropole européenne de Lille
59388;Marquillies;31;59;1991.0;1774.0;6.91;137.0;85.0;713.350845446;33.0;26.0;761.432708191;713.350845446;1.96252501;46.1193377351;572.903582674;705.0;;22435.7142857;;332.073344423;259.006807029;240.803711386;1311.70051735;78.8017025174;987.099473411;122.0;17.0;7.0;9.0;66.0;11.0;23.0;17.0;4.0;50.5507925122, 2.86815833452;Métropole européenne de Lille
59425;Neuville-en-Avesnois;31;59;294.0;288.0;3.17;18.0;14.0;114.66;4.0;3.0;126.729892473;114.66;6.03494623656;6.03494623656;101.92;115.0;;21458.5;;36.3663016087;23.5749539018;25.913195802;188.16;14.7;136.22;24.0;7.0;2.0;5.0;6.0;4.0;4.0;7.0;0.0;50.1995093719, 3.57904088445;
59438;Noyelles-sur-Escaut;31;59;764.0;751.0;4.8;41.0;31.0;300.0;15.0;3.0;324.0;300.0;1.0;23.0;221.0;293.0;;20665.25;;288.764512547;257.140320653;259.18549169;512.0;43.0;385.0;56.0;9.0;4.0;5.0;31.0;6.0;7.0;16.0;3.0;50.1373086019, 3.17631469975;
59465;Pommereuil;31;59;775.0;745.0;6.45;39.0;33.0;294.341432225;13.0;4.0;312.12594401;294.341432225;2.22306397306;15.5614478114;233.887468031;276.0;;17242.2222222;;76.4928125128;53.6986948657;79.9823175722;513.363171355;45.5882352941;355.786445013;40.0;11.0;0.0;7.0;18.0;1.0;4.0;11.0;0.0;50.1169693319, 3.58693750917;
59466;Pont-à-Marcq;31;59;2733.0;2396.0;2.22;167.0;72.0;1059.0;37.0;20.0;1142.47169811;1059.0;6.33962264151;77.1320754717;731.067985628;1083.0;72.0887245841;22096.1904762;7.39677;1306.16479783;1195.78665318;1429.69215758;1802.93124867;100.558847502;1348.62037843;237.0;2.0;11.0;16.0;161.0;44.0;47.0;67.0;23.0;50.5213224802, 3.11535964739;
59474;Prisches;31;59;1010.0;984.0;23.11;65.0;43.0;399.004293146;13.0;11.0;433.524106666;399.004293146;7.22507724833;27.2947362715;300.968840284;390.0;;17785.3333333;;164.799324792;95.9761918996;145.836644823;600.113958903;48.0373719021;419.630877501;102.0;50.0;3.0;4.0;33.0;9.0;12.0;21.0;1.0;50.0779109986, 3.75922395806;
59479;Quarouble;31;59;3058.0;3180.0;12.27;172.0;151.0;1249.0;32.0;38.0;1346.56601021;1249.0;7.04084609774;90.5251641138;985.391911449;1251.0;62.7906976744;18518.5714286;14.13166;427.061093988;363.192816973;414.771040984;1975.00057983;175.092364168;1346.77902995;138.0;18.0;12.0;10.0;68.0;27.0;30.0;37.0;8.0;50.4035655109, 3.6270603909;
59532;Saint-Georges-sur-l'Aa;31;59;320.0;290.0;8.13;22.0;7.0;110.031545741;2.0;1.0;134.549531353;110.031545741;18.3884892086;6.12949640288;58.5488958991;104.0;;18386.6666667;;42.5253674837;33.491452165;58.0085240371;207.949526814;20.1892744479;155.457413249;24.0;8.0;0.0;2.0;10.0;2.0;4.0;10.0;0.0;50.967052608, 2.15668818231;
59548;Saint-Waast;31;59;626.0;588.0;5.91;43.0;33.0;243.0;6.0;8.0;274.0;243.0;9.0;22.0;197.0;241.0;;18799.047619;;140.593244225;117.539715546;119.897326294;410.0;24.0;299.0;44.0;13.0;2.0;7.0;18.0;2.0;4.0;10.0;1.0;50.3009046885, 3.74775611906;
59566;Sequedin;31;59;4314.0;4437.0;3.93;208.0;106.0;1498.0;37.0;24.0;1545.1223162;1498.0;3.00780741705;44.1145087833;1222.86705545;1478.0;76.9282814614;22242.8571429;4.81354;2219.41579667;2124.23130167;1831.32884472;3012.37981881;148.371818949;1814.01943913;207.0;3.0;17.0;16.0;141.0;48.0;30.0;43.0;35.0;50.6248188486, 2.98254300781;Métropole européenne de Lille
59582;Strazeele;31;59;894.0;677.0;4.69;58.0;25.0;323.301886792;16.0;8.0;338.21951871;323.301886792;4.26218054789;10.6554513697;251.144654088;334.0;;21581.3333333;;367.73206202;338.203106269;526.11011606;612.867924528;36.5471698113;492.918238994;64.0;16.0;6.0;7.0;29.0;7.0;6.0;10.0;10.0;50.7237136693, 2.61971858959;
59605;Uxem;31;59;1378.0;1285.0;8.27;80.0;31.0;506.49702381;12.0;4.0;529.189937195;506.49702381;8.25196850394;14.4409448819;459.333333333;515.0;;22957.0;;80.212245898;55.6385288589;92.4113827677;929.944940476;42.037202381;663.367559524;63.0;13.0;3.0;6.0;30.0;8.0;11.0;9.0;2.0;51.0239750832, 2.49246889837;
59631;Walincourt-Selvigny;31;59;2095.0;2049.0;15.07;139.0;107.0;869.0;31.0;22.0;991.121756487;869.0;18.0179640719;104.103792415;659.976115875;869.0;51.9585253456;16835.0;20.14118;374.911489583;309.178330332;386.640948785;1260.07217168;161.800318362;862.270731123;165.0;22.0;17.0;13.0;86.0;24.0;27.0;34.0;10.0;50.0733447799, 3.33900382143;
